finding_id,scan_id,scan_date,detected_timestamp,asset_id,asset_name,asset_type,environment,business_unit,owner_team,cve_id,vulnerability_title,vulnerability_category,severity,cvss_score,cvss_vector,status,first_detected_date,age_days,remediation_hours,asset_value_at_risk,weighted_risk,remediation_sla_days,exploit_available,detection_source,source_updated_at
FND-002896,SCN-20260526-2267,2026-05-26,2026-05-26T06:33:00+00:00,AST-019,secrets-vault,Container,Production,Identity & Access,IAM Engineering,CVE-2025-41233,Cryptographic Weakness in the backup client,Cryptographic Weakness,Medium,5.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2026-01-09,137,9.00,1013625.00,68.90,90,false,Wiz,2026-05-27T08:33:00+00:00
FND-002897,SCN-20260628-2268,2026-06-28,2026-06-28T06:34:00+00:00,AST-015,sso-broker,Container,Production,Identity & Access,IAM Engineering,CVE-2025-53914,Sensitive data exposure through verbose error responses,Information Disclosure,Medium,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Resolved,2026-02-02,146,6.30,715500.00,58.30,90,false,Nessus,2026-06-28T08:34:00+00:00
FND-002898,SCN-20260214-2269,2026-02-14,2026-02-14T06:35:00+00:00,AST-019,secrets-vault,Container,Production,Identity & Access,IAM Engineering,CVE-2026-42603,Cryptographic Weakness in the identity federation module,Cryptographic Weakness,High,7.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2025-11-15,91,12.87,1597500.00,92.30,30,true,Qualys VMDR,2026-02-16T08:35:00+00:00
FND-002899,SCN-20260308-0299,2026-03-08,2026-03-08T06:36:00+00:00,AST-002,auth-identity-svc,Container,Production,Identity & Access,IAM Engineering,CVE-2025-53914,Sensitive data exposure through verbose error responses,Information Disclosure,Medium,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Open,2025-12-11,87,6.00,878475.00,63.60,90,false,Wiz,2026-03-08T08:36:00+00:00
FND-002900,SCN-20260101-2270,2026-01-01,2026-01-01T06:37:00+00:00,AST-003,customer-portal-web,Server,Production,Digital Experience,Web Platform,CVE-2026-44384,SQL Injection in the caching proxy,SQL Injection,High,7.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Accepted Risk,2025-09-17,106,13.00,810000.00,75.00,30,true,Rapid7 InsightVM,2026-01-01T08:37:00+00:00
FND-002901,SCN-20260723-1969,2026-07-23,2026-07-23T06:38:00+00:00,AST-005,analytics-spark-cluster,Cloud VM,Production,Data & Analytics,Data Platform,CVE-2026-10022,Authentication bypass via forged assertion in the SSO broker,Authentication Bypass,Critical,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,In Remediation,2026-03-05,140,22.40,720720.00,72.80,7,true,Qualys VMDR,2026-07-23T08:38:00+00:00
FND-002902,SCN-20260517-2271,2026-05-17,2026-05-17T06:39:00+00:00,AST-002,auth-identity-svc,Container,Production,Identity & Access,IAM Engineering,CVE-2026-20415,Heap overflow in the TLS session-resumption handler,Denial of Service,High,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Open,2026-05-07,10,10.40,1243125.00,90.00,30,false,Wiz,2026-05-18T08:39:00+00:00
FND-002903,SCN-20260618-2272,2026-06-18,2026-06-18T06:40:00+00:00,AST-002,auth-identity-svc,Container,Production,Identity & Access,IAM Engineering,CVE-2026-45617,Privilege Escalation in the API gateway plugin,Privilege Escalation,Low,3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Resolved,2026-01-12,157,8.40,664950.00,37.20,180,false,Qualys VMDR,2026-06-18T08:40:00+00:00
FND-002904,SCN-20260112-2273,2026-01-12,2026-01-12T06:41:00+00:00,AST-003,customer-portal-web,Server,Production,Digital Experience,Web Platform,CVE-2026-41370,Remote Code Execution in the service-mesh sidecar,Remote Code Execution,Medium,4.7,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2025-09-25,109,16.00,564000.00,47.00,90,false,Wiz,2026-01-14T08:41:00+00:00
FND-002905,SCN-20251215-2274,2025-12-15,2025-12-15T06:42:00+00:00,AST-006,edge-waf-gateway,Network Device,Production,Network Security,Network Security,CVE-2026-44795,Authentication Bypass in the configuration server,Authentication Bypass,Medium,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2025-11-09,36,12.60,884000.00,71.50,90,true,Wiz,2025-12-17T08:42:00+00:00
FND-002906,SCN-20260411-1901,2026-04-11,2026-04-11T06:43:00+00:00,AST-024,iot-telemetry-hub,Network Device,Staging,Product Engineering,Integration Team,CVE-2026-10022,Authentication bypass via forged assertion in the SSO broker,Authentication Bypass,Critical,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,In Remediation,2026-03-13,29,24.64,294840.00,36.40,7,true,Qualys VMDR,2026-04-11T08:43:00+00:00
FND-002907,SCN-20260523-0833,2026-05-23,2026-05-23T06:44:00+00:00,AST-015,sso-broker,Container,Production,Identity & Access,IAM Engineering,CVE-2026-40548,Denial of Service in the workflow scheduler,Denial of Service,High,7.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2026-03-13,71,9.88,1012500.00,82.50,30,false,Nessus,2026-05-24T08:44:00+00:00
FND-002908,SCN-20260328-0644,2026-03-28,2026-03-28T06:45:00+00:00,AST-020,partner-integration-gw,Server,Production,Partnerships,Integration Team,CVE-2025-48291,SQL injection in the reporting parameter binder,SQL Injection,High,8.6,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,In Remediation,2026-01-04,83,13.65,662200.00,60.20,30,true,Rapid7 InsightVM,2026-03-30T08:45:00+00:00
FND-002909,SCN-20260603-0009,2026-06-03,2026-06-03T06:46:00+00:00,AST-013,mobile-bff-api,Container,Production,Digital Experience,Web Platform,CVE-2026-40685,Authentication Bypass in the API gateway plugin,Authentication Bypass,High,7.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2026-01-30,124,20.02,440910.00,56.80,30,true,Wiz,2026-06-04T08:46:00+00:00
FND-002910,SCN-20260203-0114,2026-02-03,2026-02-03T06:47:00+00:00,AST-001,core-payments-api,Server,Production,Payments Platform,Platform SRE,CVE-2026-41096,Cross-Site Scripting in the caching proxy,Cross-Site Scripting,Medium,5.9,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2025-08-04,183,4.75,1416000.00,76.70,90,false,Qualys VMDR,2026-02-04T08:47:00+00:00
FND-002911,SCN-20260412-0893,2026-04-12,2026-04-12T06:48:00+00:00,AST-013,mobile-bff-api,Container,Production,Digital Experience,Web Platform,CVE-2025-48291,SQL injection in the reporting parameter binder,SQL Injection,High,8.6,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,Open,2026-01-22,80,13.65,593400.00,68.80,30,true,Nessus,2026-04-12T08:48:00+00:00
FND-002912,SCN-20260628-2275,2026-06-28,2026-06-28T06:49:00+00:00,AST-022,backup-orchestrator,Server,Production,Infrastructure,Platform SRE,CVE-2025-42466,Cross-Site Scripting in the log-shipping daemon,Cross-Site Scripting,High,7.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,In Remediation,2026-04-26,63,7.15,307500.00,37.50,30,true,Nessus,2026-06-28T08:49:00+00:00
FND-002913,SCN-20260518-2089,2026-05-18,2026-05-18T06:50:00+00:00,AST-006,edge-waf-gateway,Network Device,Production,Network Security,Network Security,CVE-2026-43014,SQL Injection in the service-mesh sidecar,SQL Injection,Medium,5.9,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2025-12-10,159,10.50,849600.00,64.90,90,true,Qualys VMDR,2026-05-19T08:50:00+00:00
FND-002914,SCN-20260522-1144,2026-05-22,2026-05-22T06:51:00+00:00,AST-014,data-lake-gateway,Cloud VM,Production,Data & Analytics,Data Platform,CVE-2025-44521,Information Disclosure in the backup client,Information Disclosure,High,7.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2026-04-10,42,8.19,626220.00,63.90,30,false,Nessus,2026-05-24T08:51:00+00:00
FND-002915,SCN-20260321-1145,2026-03-21,2026-03-21T06:52:00+00:00,AST-015,sso-broker,Container,Production,Identity & Access,IAM Engineering,CVE-2025-48291,SQL injection in the reporting parameter binder,SQL Injection,High,8.6,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,Open,2025-11-08,133,13.00,1161000.00,94.60,30,true,Qualys VMDR,2026-03-22T08:52:00+00:00
FND-002916,SCN-20260421-1350,2026-04-21,2026-04-21T06:00:00+00:00,AST-001,core-payments-api,Server,Production,Payments Platform,Platform SRE,CVE-2026-45069,Path Traversal in the container runtime shim,Path Traversal,Medium,5.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,In Remediation,2026-02-20,60,7.00,1144800.00,68.90,90,false,Nessus,2026-04-21T08:00:00+00:00
FND-002917,SCN-20251124-2276,2025-11-24,2025-11-24T06:01:00+00:00,AST-014,data-lake-gateway,Cloud VM,Production,Data & Analytics,Data Platform,CVE-2025-40411,Information Disclosure in the metrics collector agent,Information Disclosure,High,8.2,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Resolved,2025-09-21,64,7.41,683060.00,73.80,30,false,Nessus,2025-11-24T08:01:00+00:00
FND-002918,SCN-20260707-2277,2026-07-07,2026-07-07T06:02:00+00:00,AST-008,hr-records-db,Database,Production,People Operations,Enterprise Apps,CVE-2025-53914,Sensitive data exposure through verbose error responses,Information Disclosure,Medium,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Open,2026-04-14,84,6.60,457920.00,47.70,90,false,Qualys VMDR,2026-07-08T08:02:00+00:00
FND-002919,SCN-20260513-2278,2026-05-13,2026-05-13T06:03:00+00:00,AST-017,reporting-warehouse,Database,Production,Finance Systems,Enterprise Apps,CVE-2025-53914,Sensitive data exposure through verbose error responses,Information Disclosure,Medium,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,Resolved,2026-03-24,50,5.40,500850.00,47.70,90,false,Nessus,2026-05-14T08:03:00+00:00
FND-002920,SCN-20260504-2279,2026-05-04,2026-05-04T06:04:00+00:00,AST-010,ci-build-runner,Cloud VM,Development,Developer Platform,Developer Platform,CVE-2026-44247,Privilege Escalation in the identity federation module,Privilege Escalation,High,8.2,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Resolved,2026-04-02,32,14.82,243540.00,41.00,30,false,Nessus,2026-05-05T08:04:00+00:00
FND-002921,SCN-20260619-1362,2026-06-19,2026-06-19T06:05:00+00:00,AST-004,orders-postgres-prod,Database,Production,Commerce,Data Platform,CVE-2026-20415,Heap overflow in the TLS session-resumption handler,Denial of Service,High,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Resolved,2026-02-24,115,9.36,1417500.00,90.00,30,false,Nessus,2026-06-20T08:05:00+00:00
FND-002922,SCN-20260624-2280,2026-06-24,2026-06-24T06:06:00+00:00,AST-010,ci-build-runner,Cloud VM,Development,Developer Platform,Developer Platform,CVE-2025-48291,SQL injection in the reporting parameter binder,SQL Injection,High,8.6,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,Resolved,2026-01-11,164,13.00,312180.00,43.00,30,true,Rapid7 InsightVM,2026-06-24T08:06:00+00:00
FND-002923,SCN-20260119-2201,2026-01-19,2026-01-19T06:07:00+00:00,AST-004,orders-postgres-prod,Database,Production,Commerce,Data Platform,CVE-2026-20415,Heap overflow in the TLS session-resumption handler,Denial of Service,High,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Open,2025-12-26,24,10.92,1732500.00,90.00,30,false,Qualys VMDR,2026-01-19T08:07:00+00:00
FND-002924,SCN-20251207-0615,2025-12-07,2025-12-07T06:08:00+00:00,AST-004,orders-postgres-prod,Database,Production,Commerce,Data Platform,CVE-2025-43288,Denial of Service in the message queue broker,Denial of Service,Medium,4.7,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,In Remediation,2025-06-20,170,7.20,987000.00,56.40,90,false,CrowdStrike Spotlight,2025-12-07T08:08:00+00:00
FND-002925,SCN-20251107-2281,2025-11-07,2025-11-07T06:09:00+00:00,AST-012,vpn-concentrator,Network Device,Production,Network Security,Network Security,CVE-2026-43425,Authentication Bypass in the container runtime shim,Authentication Bypass,Medium,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Resolved,2025-07-10,120,15.40,503100.00,47.30,90,false,Qualys VMDR,2025-11-08T08:09:00+00:00
FND-002926,SCN-20260412-1037,2026-04-12,2026-04-12T06:10:00+00:00,AST-017,reporting-warehouse,Database,Production,Finance Systems,Enterprise Apps,CVE-2026-42603,Cryptographic Weakness in the identity federation module,Cryptographic Weakness,High,7.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2026-02-18,53,12.87,633675.00,63.90,30,true,CrowdStrike Spotlight,2026-04-14T08:10:00+00:00
FND-002927,SCN-20260120-0270,2026-01-20,2026-01-20T06:11:00+00:00,AST-006,edge-waf-gateway,Network Device,Production,Network Security,Network Security,CVE-2026-31847,Unauthenticated remote code execution in the request-routing filter,Remote Code Execution,Critical,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Accepted Risk,2025-11-08,73,24.32,1332800.00,107.80,7,true,Rapid7 InsightVM,2026-01-20T08:11:00+00:00
FND-002928,SCN-20260611-1315,2026-06-11,2026-06-11T06:12:00+00:00,AST-012,vpn-concentrator,Network Device,Production,Network Security,Network Security,CVE-2026-41781,Information Disclosure in the container runtime shim,Information Disclosure,Low,3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Accepted Risk,2026-02-05,126,4.62,342550.00,34.10,180,true,Rapid7 InsightVM,2026-06-11T08:12:00+00:00
FND-002929,SCN-20260525-0769,2026-05-25,2026-05-25T06:13:00+00:00,AST-005,analytics-spark-cluster,Cloud VM,Production,Data & Analytics,Data Platform,CVE-2026-10022,Authentication bypass via forged assertion in the SSO broker,Authentication Bypass,Critical,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,Open,2026-04-07,48,20.16,720720.00,72.80,7,true,Qualys VMDR,2026-05-27T08:13:00+00:00
FND-002930,SCN-20260625-2282,2026-06-25,2026-06-25T06:14:00+00:00,AST-011,logging-elastic-node,Cloud VM,Production,Observability,Platform SRE,CVE-2026-20415,Heap overflow in the TLS session-resumption handler,Denial of Service,High,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Open,2026-02-14,131,9.88,418500.00,52.50,30,false,Wiz,2026-06-25T08:14:00+00:00
FND-002931,SCN-20260104-2283,2026-01-04,2026-01-04T06:15:00+00:00,AST-005,analytics-spark-cluster,Cloud VM,Production,Data & Analytics,Data Platform,CVE-2025-48291,SQL injection in the reporting parameter binder,SQL Injection,High,8.6,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,Resolved,2025-09-25,101,12.35,643280.00,68.80,30,true,Qualys VMDR,2026-01-06T08:15:00+00:00
FND-002932,SCN-20260122-2284,2026-01-22,2026-01-22T06:16:00+00:00,AST-012,vpn-concentrator,Network Device,Production,Network Security,Network Security,CVE-2026-41096,Cross-Site Scripting in the caching proxy,Cross-Site Scripting,Medium,5.9,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Resolved,2025-09-30,114,4.50,690300.00,64.90,90,false,Nessus,2026-01-22T08:16:00+00:00
FND-002933,SCN-20260802-2285,2026-08-02,2026-08-02T06:17:00+00:00,AST-001,core-payments-api,Server,Production,Payments Platform,Platform SRE,CVE-2025-42466,Cross-Site Scripting in the log-shipping daemon,Cross-Site Scripting,High,7.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Resolved,2026-06-18,45,5.85,1530000.00,97.50,30,true,Rapid7 InsightVM,2026-08-02T08:17:00+00:00
FND-002934,SCN-20260324-2286,2026-03-24,2026-03-24T06:18:00+00:00,AST-003,customer-portal-web,Server,Production,Digital Experience,Web Platform,CVE-2025-43288,Denial of Service in the message queue broker,Denial of Service,Medium,4.7,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2025-10-28,147,8.80,564000.00,47.00,90,false,Wiz,2026-03-24T08:18:00+00:00
FND-002935,SCN-20260401-1806,2026-04-01,2026-04-01T06:19:00+00:00,AST-011,logging-elastic-node,Cloud VM,Production,Observability,Platform SRE,CVE-2026-42192,Insecure Deserialization in the workflow scheduler,Insecure Deserialization,High,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Resolved,2025-12-13,109,16.90,600160.00,61.60,30,true,Rapid7 InsightVM,2026-04-01T08:19:00+00:00
FND-002936,SCN-20260318-1031,2026-03-18,2026-03-18T06:20:00+00:00,AST-003,customer-portal-web,Server,Production,Digital Experience,Web Platform,CVE-2026-20415,Heap overflow in the TLS session-resumption handler,Denial of Service,High,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Open,2026-02-02,44,10.40,765000.00,75.00,30,false,Wiz,2026-03-18T08:20:00+00:00
FND-002937,SCN-20260425-2287,2026-04-25,2026-04-25T06:21:00+00:00,AST-018,container-registry,Cloud VM,Production,Developer Platform,Developer Platform,CVE-2026-10022,Authentication bypass via forged assertion in the SSO broker,Authentication Bypass,Critical,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,Resolved,2026-03-26,30,24.64,737100.00,72.80,7,true,Nessus,2026-04-25T08:21:00+00:00
FND-002938,SCN-20260119-1011,2026-01-19,2026-01-19T06:22:00+00:00,AST-017,reporting-warehouse,Database,Production,Finance Systems,Enterprise Apps,CVE-2025-48291,SQL injection in the reporting parameter binder,SQL Injection,High,8.6,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,Resolved,2025-10-27,84,13.65,903000.00,77.40,30,true,Wiz,2026-01-19T08:22:00+00:00
FND-002939,SCN-20260225-2288,2026-02-25,2026-02-25T06:23:00+00:00,AST-001,core-payments-api,Server,Production,Payments Platform,Platform SRE,CVE-2026-42603,Cryptographic Weakness in the identity federation module,Cryptographic Weakness,High,7.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Resolved,2025-12-21,66,12.87,1448400.00,92.30,30,true,Rapid7 InsightVM,2026-02-25T08:23:00+00:00
FND-002940,SCN-20260320-0764,2026-03-20,2026-03-20T06:24:00+00:00,AST-018,container-registry,Cloud VM,Production,Developer Platform,Developer Platform,CVE-2026-43973,Cryptographic Weakness in the API gateway plugin,Cryptographic Weakness,Critical,9.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,In Remediation,2025-12-27,83,15.12,626535.00,72.80,7,true,CrowdStrike Spotlight,2026-03-20T08:24:00+00:00
FND-002941,SCN-20260531-2289,2026-05-31,2026-05-31T06:25:00+00:00,AST-003,customer-portal-web,Server,Production,Digital Experience,Web Platform,CVE-2025-48291,SQL injection in the reporting parameter binder,SQL Injection,High,8.6,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:L/A:N,Open,2026-02-07,113,14.30,1135200.00,86.00,30,true,Nessus,2026-05-31T08:25:00+00:00
FND-002942,SCN-20260616-2290,2026-06-16,2026-06-16T06:26:00+00:00,AST-012,vpn-concentrator,Network Device,Production,Network Security,Network Security,CVE-2025-43699,Path Traversal in the metrics collector agent,Path Traversal,Low,3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Resolved,2026-03-19,89,4.41,443300.00,34.10,180,false,Nessus,2026-06-17T08:26:00+00:00
FND-002943,SCN-20260225-2291,2026-02-25,2026-02-25T06:27:00+00:00,AST-018,container-registry,Cloud VM,Production,Developer Platform,Developer Platform,CVE-2026-44658,Denial of Service in the service-mesh sidecar,Denial of Service,Medium,6.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2025-11-13,104,7.60,468180.00,54.40,90,false,Qualys VMDR,2026-02-26T08:27:00+00:00
FND-002944,SCN-20251221-2292,2025-12-21,2025-12-21T06:28:00+00:00,AST-004,orders-postgres-prod,Database,Production,Commerce,Data Platform,CVE-2026-31847,Unauthenticated remote code execution in the request-routing filter,Remote Code Execution,Critical,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Resolved,2025-08-11,132,28.16,2263800.00,117.60,7,true,Wiz,2025-12-21T08:28:00+00:00
FND-002945,SCN-20260530-1136,2026-05-30,2026-05-30T06:29:00+00:00,AST-001,core-payments-api,Server,Production,Payments Platform,Platform SRE,CVE-2025-43699,Path Traversal in the metrics collector agent,Path Traversal,Low,3.1,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2026-03-22,69,4.41,744000.00,40.30,180,false,Manual Pentest,2026-05-30T08:29:00+00:00
FND-002946,SCN-20260422-2293,2026-04-22,2026-04-22T06:30:00+00:00,AST-012,vpn-concentrator,Network Device,Production,Network Security,Network Security,CVE-2026-40959,Path Traversal in the identity federation module,Path Traversal,Medium,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2025-12-16,127,7.35,718250.00,71.50,90,false,Qualys VMDR,2026-04-22T08:30:00+00:00
FND-002947,SCN-20251121-2294,2025-11-21,2025-11-21T06:31:00+00:00,AST-023,email-relay,Server,Production,Corporate IT,Enterprise Apps,CVE-2026-41918,Denial of Service in the object-storage SDK,Denial of Service,Critical,9.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Accepted Risk,2025-09-21,61,12.16,294000.00,49.00,7,false,Wiz,2025-11-21T08:31:00+00:00
FND-002948,SCN-20260510-2295,2026-05-10,2026-05-10T06:32:00+00:00,AST-003,customer-portal-web,Server,Production,Digital Experience,Web Platform,CVE-2026-31847,Unauthenticated remote code execution in the request-routing filter,Remote Code Execution,Critical,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Resolved,2025-12-13,148,28.16,999600.00,98.00,7,true,Qualys VMDR,2026-05-11T08:32:00+00:00
FND-002949,SCN-20260315-2296,2026-03-15,2026-03-15T06:33:00+00:00,AST-019,secrets-vault,Container,Production,Identity & Access,IAM Engineering,CVE-2026-10022,Authentication bypass via forged assertion in the SSO broker,Authentication Bypass,Critical,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,Open,2026-01-20,54,22.40,1740375.00,118.30,7,true,Wiz,2026-03-15T08:33:00+00:00
FND-002950,SCN-20260328-0984,2026-03-28,2026-03-28T06:34:00+00:00,AST-012,vpn-concentrator,Network Device,Production,Network Security,Network Security,CVE-2026-20415,Heap overflow in the TLS session-resumption handler,Denial of Service,High,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,Resolved,2026-02-24,32,9.88,877500.00,82.50,30,false,Rapid7 InsightVM,2026-03-28T08:34:00+00:00
FND-002951,SCN-20260623-2297,2026-06-23,2026-06-23T06:35:00+00:00,AST-001,core-payments-api,Server,Production,Payments Platform,Platform SRE,CVE-2026-46028,Denial of Service in the caching proxy,Denial of Service,High,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,Open,2026-05-13,41,9.36,2112000.00,114.40,30,true,CrowdStrike Spotlight,2026-06-23T08:35:00+00:00
FND-002952,SCN-20260712-2298,2026-07-12,2026-07-12T06:36:00+00:00,AST-007,billing-batch-worker,Container,Production,Payments Platform,Platform SRE,CVE-2026-10022,Authentication bypass via forged assertion in the SSO broker,Authentication Bypass,Critical,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,Open,2026-01-24,169,23.52,606060.00,72.80,7,true,Qualys VMDR,2026-07-14T08:36:00+00:00
