transaction_id,order_id,sale_date,posting_timestamp,customer_id,customer_name,customer_type,facility_state,sales_region,sales_rep_id,product_sku,product_family,procedure_category,units,unit_price,gross_sales,discount_pct,discount_amount,net_sales,cost_of_goods,gross_margin,currency,sales_channel,contract_id,purchase_order_number,invoice_number,payment_status,source_updated_at
TXN-002208,SO-102207,2026-04-03,2026-04-03T14:45:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-012,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,2,5365.20,10730.40,0.1400,1502.26,9228.14,5579.40,3648.74,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0098,SI-882207,PAID,2026-04-04T17:45:00+00:00
TXN-002209,SO-102208,2026-01-06,2026-01-06T14:46:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-031,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,1,1180.00,1180.00,0.2000,236.00,944.00,519.40,424.60,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0099,SI-882208,OPEN,2026-01-06T17:46:00+00:00
TXN-002210,SO-102209,2025-12-22,2025-12-22T14:00:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-011,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2975.00,2975.00,0.1700,505.75,2469.25,1517.76,951.49,USD,Direct,AGR-ORTHO-26-324,CPO-003-2025-0100,SI-882209,PAID,2025-12-22T17:00:00+00:00
TXN-002211,SO-102210,2026-05-21,2026-05-21T14:01:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-021,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,3,1656.40,4969.20,0.1100,546.61,4422.59,2070.00,2352.59,USD,Distributor,AGR-ORTHO-26-310,CPO-006-2026-0101,SI-882210,PAID,2026-05-21T17:01:00+00:00
TXN-002212,SO-102211,2026-06-15,2026-06-15T14:02:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-025,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,2945.25,5890.50,0.1400,824.67,5065.83,3035.52,2030.31,USD,Direct,AGR-ORTHO-26-317,CPO-007-2026-0102,SI-882211,PAID,2026-06-17T17:02:00+00:00
TXN-002213,SO-102212,2026-04-08,2026-04-08T14:03:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-013,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,1,1168.20,1168.20,0.1950,227.80,940.40,530.00,410.40,USD,ASC Program,AGR-ORTHO-26-338,CPO-005-2026-0103,SI-882212,PAID,2026-04-10T17:03:00+00:00
TXN-002214,SO-102213,2026-02-04,2026-02-04T14:04:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-002,SOM-SCREW-45,Trauma Plating,Trauma fixation,1,146.00,146.00,0.2000,29.20,116.80,42.84,73.96,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0104,SI-882213,PAID,2026-02-04T17:04:00+00:00
TXN-002215,SO-102214,2026-02-27,2026-02-27T14:05:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-018,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,3,4467.60,13402.80,0.1150,1541.32,11861.48,7068.60,4792.88,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0105,SI-882214,OPEN,2026-02-27T17:05:00+00:00
TXN-002216,SO-102215,2026-01-23,2026-01-23T14:06:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-004,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,4,5260.00,21040.00,0.1900,3997.60,17042.40,10940.00,6102.40,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0106,SI-882215,PAID,2026-01-24T17:06:00+00:00
TXN-002217,SO-102216,2026-05-11,2026-05-11T14:07:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-035,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,2,4873.25,9746.50,0.1100,1072.12,8674.38,5080.00,3594.38,USD,Distributor,AGR-ORTHO-26-310,CPO-011-2026-0107,SI-882216,PARTIALLY_PAID,2026-05-11T17:07:00+00:00
TXN-002218,SO-102217,2026-04-19,2026-04-19T14:08:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-012,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4467.60,8935.20,0.1700,1518.98,7416.22,4620.00,2796.22,USD,Distributor,AGR-ORTHO-26-324,CPO-003-2026-0108,SI-882217,PAID,2026-04-19T17:08:00+00:00
TXN-002219,SO-102218,2026-03-10,2026-03-10T14:09:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-022,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4728.50,4728.50,0.1100,520.14,4208.36,2590.80,1617.56,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0109,SI-882218,PAID,2026-03-10T17:09:00+00:00
TXN-002220,SO-102219,2025-12-09,2025-12-09T14:10:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-034,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,3,1480.05,4440.15,0.1300,577.22,3862.93,1912.50,1950.43,USD,Direct,AGR-ORTHO-26-317,CPO-012-2025-0110,SI-882219,OPEN,2025-12-10T17:10:00+00:00
TXN-002221,SO-102220,2026-02-06,2026-02-06T14:11:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-020,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,3,6291.60,18874.80,0.1200,2264.98,16609.82,10694.70,5915.12,USD,Direct,AGR-ORTHO-26-317,CPO-007-2026-0111,SI-882220,PAID,2026-02-08T17:11:00+00:00
TXN-002222,SO-102221,2026-01-30,2026-01-30T14:12:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-033,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,3004.75,6009.50,0.1100,661.05,5348.45,3035.52,2312.93,USD,ASC Program,AGR-ORTHO-26-310,CPO-011-2026-0112,SI-882221,PAID,2026-01-31T17:12:00+00:00
TXN-002223,SO-102222,2026-03-31,2026-03-31T14:13:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-016,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,3004.75,6009.50,0.1900,1141.81,4867.69,2916.48,1951.21,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0113,SI-882222,OPEN,2026-03-31T17:13:00+00:00
TXN-002224,SO-102223,2026-05-18,2026-05-18T14:14:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-005,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,4,2975.00,11900.00,0.2350,2796.50,9103.50,5952.00,3151.50,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0114,SI-882223,PAID,2026-05-18T17:14:00+00:00
TXN-002225,SO-102224,2026-04-19,2026-04-19T14:15:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-012,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4292.40,4292.40,0.1700,729.71,3562.69,2310.00,1252.69,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0115,SI-882224,OPEN,2026-04-19T17:15:00+00:00
TXN-002226,SO-102225,2026-05-11,2026-05-11T14:16:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-007,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,1,1203.60,1203.60,0.2250,270.81,932.79,530.00,402.79,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0116,SI-882225,OPEN,2026-05-13T17:16:00+00:00
TXN-002227,SO-102226,2026-03-24,2026-03-24T14:17:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-013,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,2,6355.80,12711.60,0.1900,2415.20,10296.40,6990.00,3306.40,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0117,SI-882226,PAID,2026-03-26T17:17:00+00:00
TXN-002228,SO-102227,2026-03-21,2026-03-21T14:18:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-011,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,2,4921.50,9843.00,0.1400,1378.02,8464.98,4978.40,3486.58,USD,Distributor,AGR-ORTHO-26-331,CPO-004-2026-0118,SI-882227,PAID,2026-03-21T17:18:00+00:00
TXN-002229,SO-102228,2026-01-30,2026-01-30T14:19:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-009,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,2,4728.50,9457.00,0.1800,1702.26,7754.74,5181.60,2573.14,USD,ASC Program,AGR-ORTHO-26-324,CPO-003-2026-0119,SI-882228,PAID,2026-01-30T17:19:00+00:00
TXN-002230,SO-102229,2026-05-02,2026-05-02T14:20:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-019,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,2,4292.40,8584.80,0.1000,858.48,7726.32,4620.00,3106.32,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0120,SI-882229,DISPUTED,2026-05-04T17:20:00+00:00
TXN-002231,SO-102230,2026-05-31,2026-05-31T14:21:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-017,SOM-PLATE-8H,Trauma Plating,Trauma fixation,2,875.00,1750.00,0.2000,350.00,1400.00,715.40,684.60,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0121,SI-882230,PAID,2026-06-01T17:21:00+00:00
TXN-002232,SO-102231,2026-04-10,2026-04-10T14:22:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-021,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,8,1495.00,11960.00,0.1100,1315.60,10644.40,5000.00,5644.40,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0122,SI-882231,PAID,2026-04-11T17:22:00+00:00
TXN-002233,SO-102232,2025-12-23,2025-12-23T14:23:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-025,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2975.00,2975.00,0.1300,386.75,2588.25,1517.76,1070.49,USD,ASC Program,AGR-ORTHO-26-317,CPO-007-2025-0123,SI-882232,PAID,2025-12-23T17:23:00+00:00
TXN-002234,SO-102233,2026-05-02,2026-05-02T14:24:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-028,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,3034.50,6069.00,0.1800,1092.42,4976.58,2976.00,2000.58,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0124,SI-882233,PAID,2026-05-02T17:24:00+00:00
TXN-002235,SO-102234,2026-01-27,2026-01-27T14:25:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-005,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,3,2975.00,8925.00,0.1150,1026.38,7898.62,4374.72,3523.90,USD,Direct,AGR-ORTHO-26-317,CPO-002-2026-0125,SI-882234,PAID,2026-01-27T17:25:00+00:00
TXN-002236,SO-102235,2026-04-26,2026-04-26T14:26:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-030,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4292.40,4292.40,0.1900,815.56,3476.84,2356.20,1120.64,USD,Direct,AGR-ORTHO-26-338,CPO-010-2026-0126,SI-882235,OPEN,2026-04-26T17:26:00+00:00
TXN-002237,SO-102236,2026-04-27,2026-04-27T14:27:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-019,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1607.20,1607.20,0.1100,176.79,1430.41,690.00,740.41,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0127,SI-882236,OPEN,2026-04-28T17:27:00+00:00
TXN-002238,SO-102237,2026-03-14,2026-03-14T14:28:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-017,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,3,2975.00,8925.00,0.1950,1740.38,7184.62,4464.00,2720.62,USD,ASC Program,AGR-ORTHO-26-338,CPO-005-2026-0128,SI-882237,PAID,2026-03-15T17:28:00+00:00
TXN-002239,SO-102238,2025-12-01,2025-12-01T14:29:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-015,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,1,1509.95,1509.95,0.1400,211.39,1298.56,612.50,686.06,USD,Direct,AGR-ORTHO-26-331,CPO-004-2025-0129,SI-882238,OPEN,2025-12-01T17:29:00+00:00
TXN-002240,SO-102239,2026-06-03,2026-06-03T14:30:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-013,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4728.50,4728.50,0.1700,803.85,3924.65,2540.00,1384.65,USD,Direct,AGR-ORTHO-26-324,CPO-003-2026-0130,SI-882239,PAID,2026-06-03T17:30:00+00:00
TXN-002241,SO-102240,2025-12-02,2025-12-02T14:31:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-013,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,4,1524.90,6099.60,0.1900,1158.92,4940.68,2500.00,2440.68,USD,Direct,AGR-ORTHO-26-338,CPO-005-2025-0131,SI-882240,PAID,2025-12-02T17:31:00+00:00
TXN-002242,SO-102241,2026-04-02,2026-04-02T14:32:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-017,SOM-SCREW-45,Trauma Plating,Trauma fixation,4,147.46,589.84,0.1200,70.78,519.06,171.36,347.70,USD,Direct,AGR-ORTHO-26-310,CPO-006-2026-0132,SI-882241,PAID,2026-04-02T17:32:00+00:00
TXN-002243,SO-102242,2026-06-12,2026-06-12T14:33:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-012,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,2,1156.40,2312.80,0.1200,277.54,2035.26,1060.00,975.26,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0133,SI-882242,PAID,2026-06-12T17:33:00+00:00
TXN-002244,SO-102243,2026-03-16,2026-03-16T14:34:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-004,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,1,4776.75,4776.75,0.1900,907.58,3869.17,2590.80,1278.37,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0134,SI-882243,OPEN,2026-03-18T17:34:00+00:00
TXN-002245,SO-102244,2026-05-17,2026-05-17T14:35:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-038,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,1,6420.00,6420.00,0.1750,1123.50,5296.50,3564.90,1731.60,USD,ASC Program,AGR-ORTHO-26-317,CPO-012-2026-0135,SI-882244,PAID,2026-05-19T17:35:00+00:00
TXN-002246,SO-102245,2026-03-17,2026-03-17T14:36:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-015,SOM-SCREW-45,Trauma Plating,Trauma fixation,2,146.00,292.00,0.1350,39.42,252.58,84.00,168.58,USD,Distributor,AGR-ORTHO-26-331,CPO-004-2026-0136,SI-882245,PAID,2026-03-18T17:36:00+00:00
TXN-002247,SO-102246,2026-02-06,2026-02-06T14:37:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-037,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,1,4380.00,4380.00,0.1100,481.80,3898.20,2310.00,1588.20,USD,Direct,AGR-ORTHO-26-310,CPO-011-2026-0137,SI-882246,PAID,2026-02-06T17:37:00+00:00
TXN-002248,SO-102247,2026-03-24,2026-03-24T14:38:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-004,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,2,4921.50,9843.00,0.1200,1181.16,8661.84,5080.00,3581.84,USD,Direct,AGR-ORTHO-26-317,CPO-002-2026-0138,SI-882247,PAID,2026-03-26T17:38:00+00:00
TXN-002249,SO-102248,2026-03-15,2026-03-15T14:39:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-014,ACC-HIP-LIN-36,Acetabular System,Total hip arthroplasty,1,1168.20,1168.20,0.2000,233.64,934.56,530.00,404.56,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0139,SI-882248,PAID,2026-03-15T17:39:00+00:00
TXN-002250,SO-102249,2026-01-19,2026-01-19T14:40:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-015,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,1,6548.40,6548.40,0.2000,1309.68,5238.72,3564.90,1673.82,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0140,SI-882249,PARTIALLY_PAID,2026-01-19T17:40:00+00:00
TXN-002251,SO-102250,2026-04-28,2026-04-28T14:41:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-013,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,2,1640.00,3280.00,0.1300,426.40,2853.60,1352.40,1501.20,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0141,SI-882250,OPEN,2026-04-28T17:41:00+00:00
TXN-002252,SO-102251,2025-10-23,2025-10-23T14:42:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-005,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,1,1480.05,1480.05,0.1900,281.21,1198.84,625.00,573.84,USD,Direct,AGR-ORTHO-26-310,CPO-001-2025-0142,SI-882251,OPEN,2025-10-23T17:42:00+00:00
TXN-002253,SO-102252,2026-05-02,2026-05-02T14:43:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-018,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,1,2945.25,2945.25,0.1950,574.32,2370.93,1458.24,912.69,USD,Distributor,AGR-ORTHO-26-338,CPO-005-2026-0143,SI-882252,PAID,2026-05-04T17:43:00+00:00
TXN-002254,SO-102253,2026-03-16,2026-03-16T14:44:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-007,SPN-CAGE-LORD,Spine Interbody,Lumbar fusion,5,5154.80,25774.00,0.1900,4897.06,20876.94,13675.00,7201.94,USD,Direct,AGR-ORTHO-26-310,CPO-001-2026-0144,SI-882253,OPEN,2026-03-17T17:44:00+00:00
TXN-002255,SO-102254,2026-03-24,2026-03-24T14:45:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-031,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,1,1524.90,1524.90,0.1100,167.74,1357.16,612.50,744.66,USD,ASC Program,AGR-ORTHO-26-310,CPO-011-2026-0145,SI-882254,PAID,2026-03-24T17:45:00+00:00
TXN-002256,SO-102255,2026-05-04,2026-05-04T14:46:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-014,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,8,1656.40,13251.20,0.1900,2517.73,10733.47,5520.00,5213.47,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0146,SI-882255,PARTIALLY_PAID,2026-05-04T17:46:00+00:00
TXN-002257,SO-102256,2026-02-28,2026-02-28T14:00:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-021,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,2975.00,5950.00,0.1350,803.25,5146.75,2976.00,2170.75,USD,Direct,AGR-ORTHO-26-317,CPO-007-2026-0147,SI-882256,PAID,2026-02-28T17:00:00+00:00
TXN-002258,SO-102257,2026-04-09,2026-04-09T14:01:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-013,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,3,1640.00,4920.00,0.1200,590.40,4329.60,2070.00,2259.60,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0148,SI-882257,PAID,2026-04-11T17:01:00+00:00
TXN-002259,SO-102258,2026-03-11,2026-03-11T14:02:00+00:00,CUS-002,Hudson Valley Surgical Center,ASC,NY,Northeast,REP-008,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,3,1524.90,4574.70,0.1200,548.96,4025.74,1912.50,2113.24,USD,Direct,AGR-ORTHO-26-317,CPO-002-2026-0149,SI-882258,OPEN,2026-03-11T17:02:00+00:00
TXN-002260,SO-102259,2026-01-12,2026-01-12T14:03:00+00:00,CUS-001,Atlantic Ortho Alliance,IDN,PA,Northeast,REP-006,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,1,1524.90,1524.90,0.1900,289.73,1235.17,625.00,610.17,USD,ASC Program,AGR-ORTHO-26-310,CPO-001-2026-0150,SI-882259,OPEN,2026-01-14T17:03:00+00:00
TXN-002261,SO-102260,2026-03-17,2026-03-17T14:04:00+00:00,CUS-009,Northwest Specialty Distribution,Distributor,WA,West,REP-031,SOM-PLATE-8H,Trauma Plating,Trauma fixation,2,857.50,1715.00,0.2500,428.75,1286.25,730.00,556.25,USD,Distributor,AGR-ORTHO-26-331,CPO-009-2026-0151,SI-882260,PARTIALLY_PAID,2026-03-17T17:04:00+00:00
TXN-002262,SO-102261,2025-12-31,2025-12-31T14:05:00+00:00,CUS-006,Pacific Motion Surgery Partners,ASC,CA,West,REP-016,REV-FEM-STEM-12,Revision Hip,Revision arthroplasty,1,6291.60,6291.60,0.1200,754.99,5536.61,3564.90,1971.71,USD,ASC Program,AGR-ORTHO-26-310,CPO-006-2025-0152,SI-882261,PAID,2026-01-01T17:05:00+00:00
TXN-002263,SO-102262,2026-03-23,2026-03-23T14:06:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-014,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,3,4873.25,14619.75,0.1800,2631.56,11988.19,7620.00,4368.19,USD,Distributor,AGR-ORTHO-26-338,CPO-005-2026-0153,SI-882262,PAID,2026-03-23T17:06:00+00:00
TXN-002264,SO-102263,2026-03-09,2026-03-09T14:07:00+00:00,CUS-008,Gulf Coast Trauma Hospital,Hospital,FL,Southeast,REP-024,SOM-SCREW-45,Trauma Plating,Trauma fixation,4,146.00,584.00,0.1350,78.84,505.16,164.64,340.52,USD,Distributor,AGR-ORTHO-26-324,CPO-008-2026-0154,SI-882263,PAID,2026-03-10T17:07:00+00:00
TXN-002265,SO-102264,2026-02-08,2026-02-08T14:08:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-016,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,5,1656.40,8282.00,0.2000,1656.40,6625.60,3381.00,3244.60,USD,ASC Program,AGR-ORTHO-26-338,CPO-005-2026-0155,SI-882264,PARTIALLY_PAID,2026-02-09T17:08:00+00:00
TXN-002266,SO-102265,2025-10-14,2025-10-14T14:09:00+00:00,CUS-007,Front Range Medical Center,Hospital,CO,Mountain,REP-023,ACC-HIP-CUP-56,Acetabular System,Total hip arthroplasty,2,2945.25,5890.50,0.1400,824.67,5065.83,3035.52,2030.31,USD,Distributor,AGR-ORTHO-26-317,CPO-007-2025-0156,SI-882265,PAID,2025-10-14T17:09:00+00:00
TXN-002267,SO-102266,2026-05-25,2026-05-25T14:10:00+00:00,CUS-010,Prairie Orthopedics Cooperative,IDN,IL,Midwest,REP-033,SOM-SCREW-45,Trauma Plating,Trauma fixation,5,143.08,715.40,0.2000,143.08,572.32,205.80,366.52,USD,ASC Program,AGR-ORTHO-26-338,CPO-010-2026-0157,SI-882266,DISPUTED,2026-05-25T17:10:00+00:00
TXN-002268,SO-102267,2026-05-24,2026-05-24T14:11:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-040,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,3,4380.00,13140.00,0.1200,1576.80,11563.20,6930.00,4633.20,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0158,SI-882267,PAID,2026-05-26T17:11:00+00:00
TXN-002269,SO-102268,2026-04-25,2026-04-25T14:12:00+00:00,CUS-003,Great Lakes University Hospital,Academic Medical Center,OH,Midwest,REP-007,TRI-KNEE-PS-05,Triathlon Knee,Total knee arthroplasty,3,4825.00,14475.00,0.1600,2316.00,12159.00,7467.60,4691.40,USD,Distributor,AGR-ORTHO-26-324,CPO-003-2026-0159,SI-882268,OPEN,2026-04-27T17:12:00+00:00
TXN-002270,SO-102269,2026-04-23,2026-04-23T14:13:00+00:00,CUS-011,Desert Ridge Ambulatory Surgery,ASC,AZ,Mountain,REP-032,SOM-SCREW-45,Trauma Plating,Trauma fixation,1,147.46,147.46,0.1100,16.22,131.24,42.00,89.24,USD,Direct,AGR-ORTHO-26-310,CPO-011-2026-0160,SI-882269,PARTIALLY_PAID,2026-04-25T17:13:00+00:00
TXN-002271,SO-102270,2026-02-21,2026-02-21T14:14:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-036,MAKO-HIP-KIT,Robotic Procedure Kit,Robotic-assisted hip,1,1495.00,1495.00,0.1400,209.30,1285.70,637.50,648.20,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0161,SI-882270,PAID,2026-02-21T17:14:00+00:00
TXN-002272,SO-102271,2026-04-10,2026-04-10T14:15:00+00:00,CUS-005,Lone Star Orthopedic Network,IDN,TX,South Central,REP-016,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1656.40,1656.40,0.1800,298.15,1358.25,703.80,654.45,USD,Direct,AGR-ORTHO-26-338,CPO-005-2026-0162,SI-882271,PAID,2026-04-10T17:15:00+00:00
TXN-002273,SO-102272,2026-03-06,2026-03-06T14:16:00+00:00,CUS-004,Blue Ridge Joint Institute,Hospital,NC,Southeast,REP-014,TRI-KNEE-CR-04,Triathlon Knee,Total knee arthroplasty,3,4423.80,13271.40,0.1200,1592.57,11678.83,6791.40,4887.43,USD,Direct,AGR-ORTHO-26-331,CPO-004-2026-0163,SI-882272,PAID,2026-03-07T17:16:00+00:00
TXN-002274,SO-102273,2026-05-14,2026-05-14T14:17:00+00:00,CUS-012,New England Sports Medicine,Hospital,MA,Northeast,REP-039,MAKO-KNEE-KIT,Robotic Procedure Kit,Robotic-assisted knee,1,1640.00,1640.00,0.1650,270.60,1369.40,676.20,693.20,USD,Direct,AGR-ORTHO-26-317,CPO-012-2026-0164,SI-882273,PAID,2026-05-16T17:17:00+00:00
TXN-002275,SO-102274,2026-02-20,2026-02-20T14:18:00+00:00,CUS-009,Northwest Specialty Distribution,Distributor,WA,West,REP-031,SOM-PLATE-8H,Trauma Plating,Trauma fixation,1,892.50,892.50,0.2500,223.13,669.37,372.30,297.07,USD,Direct,AGR-ORTHO-26-331,CPO-009-2026-0165,SI-882274,PAID,2026-02-22T17:18:00+00:00
